"chr","pos","marker","biomass","height","leaf_length","period","leaf_area"
"A09x1319600","A09",9.589066003,"A09x1319600",0.136862277669158,0.164670260131572,0.0864374534983483,0.176903503025429,0.0510706779736552
"A09x1412906","A09",9.996811764,"A09x1412906",0.166519823978211,0.131002981422597,0.123980040848949,0.0547166805608867,0.0825054659993043
"A09x1439644","A09",10.40498163,"A09x1439644",0.000772552022999307,0.0610982107146185,0.170910264455443,0.0449786802922745,0.0603322211685509
"A09x1528011","A09",10.8131997,"A09x1528011",0.0238922318234316,0.103916868767044,0.103908648186206,0.0599855611730931,0.180570381850373
"A09x1563612","A09",11.11982032,"A09x1563612",0.018891633341525,0.0958692266571575,0.103904837551966,0.00984600875382569,0.216516881177768
"A09x4409842","A09",25.47712399,"A09x4409842",0.194824015409287,1.33875201413503e-06,0.675081173402646,0.0022594720952327,0.0193291366089738
"A09x4432703","A09",25.87915504,"A09x4432703",0.206525201174541,0.00332309099769645,0.37096300887498,0.00167246414090982,0.0291471682457995
"A09x4537739","A09",26.28690132,"A09x4537739",0.233600640138699,0.0183829303734342,0.266687818796726,0.0136846781841911,0.0650922277640689
"A09x4734771","A09",27.54231296,"A09x4734771",0.36483324707484,0.0592521966312631,0.202423789523806,0.0176785190904951,0.184802133033429
"A09x4675030","A09",27.54231401,"A09x4675030",0.364833499673669,0.0592524143540061,0.20242456982416,0.0176781567915754,0.184801857892694
"A09x4597771","A09",27.54231506,"A09x4597771",0.36483287949482,0.0592526747470856,0.202425058061294,0.0176778799588249,0.184800946947234
"A09x4867227","A09",30.15322522,"A09x4867227",0.0673278499482581,0.272245619142836,0.0592105686484956,0.0138489700592714,0.113182405544251
"A09x4973225","A09",30.56009805,"A09x4973225",0.0371800611808002,0.436353496151384,0.170965625632675,0.087689656783752,0.1043785463836
"A09x5030016","A09",31.38612848,"A09x5030016",0.000637192285200427,0.442932494939384,0.134487629964127,0.0452428520777914,0.0303533016381721
"A09x5092424","A09",33.53409762,"A09x5092424",0.0257406402254166,0.120497574522915,0.0137406187525357,0.223933113994406,0.0564371094312719
"A09x5203794","A09",33.94031775,"A09x5203794",0.0122432366999963,0.157162986500566,0.0279372399137969,0.14044712546368,0.0167048191005392
"A09x5442162","A09",36.55211726,"A09x5442162",0.00994241372150917,0.157665008988403,0.0660839739884693,0.00561572772612351,0.0532244547374034
"A09x5501325","A09",36.95919986,"A09x5501325",0.00069948935832187,0.300130886408709,0.0637583628596872,0.00887026930259083,0.0648367726235506
"A09x5563443","A09",37.36736973,"A09x5563443",0.00307631025644106,0.220890600109357,0.11911681946944,0.0283161497687558,0.115200371274398
"A09x5730282","A09",37.7755396,"A09x5730282",0.000218142994514281,0.314549691653383,0.291502542669889,0.00467184281599486,0.158321888032617
"A09x5808648","A09",38.18370946,"A09x5808648",0.00658261988805364,0.36335587389118,0.327866490627201,0.00761096005771833,0.201863797517717
"A09x5821401","A09",38.59187933,"A09x5821401",0.000607137946138536,0.353993376845921,0.307527958540305,0.0027529565902995,0.0829042824500448
"A09x5949472","A09",39.0000492,"A09x5949472",0.00172445662404819,0.343033388220874,0.3075114674796,0.00793699324962915,0.0536034392913507
"A09x6099005","A09",39.4071318,"A09x6099005",0.00588187760410896,0.334394964709077,0.15734190718382,0.0281516828317336,0.0263561877268899
"A09x6316971","A09",42.01893131,"A09x6316971",0.053436536591521,0.181100201759307,0.31462716790287,0.0638061977829238,0.0123361386193324
"A09x7721246","A09",42.42558981,"A09x7721246",0.00475357469407989,0.286655943186247,0.354669537443698,0.0795290247855434,0.107513584873857
"A09x7577732","A09",43.68179587,"A09x7577732",0.0361763645187239,0.169524777069086,0.336928699587645,0.050116972673024,0.0153031396188794
"A09x7475257","A09",44.08954163,"A09x7475257",0.0302370560123322,0.283177670490375,0.490095206794336,0.0501065187400371,0.0325184515422734
"A09x7427460","A09",44.4977115,"A09x7427460",0.0173365596121577,0.192111937413358,0.252306976913871,0.000255398552766906,0.0145716275046652
"A09x7400423","A09",44.90567106,"A09x7400423",0.0329987748465257,0.120937970828692,0.252284256333354,0.000255868322156516,0.00709087757121551
"A09x7215343","A09",45.73257856,"A09x7215343",0.0701657229398549,0.142097691368804,0.295691611842102,0.0278078706922145,2.17866993921234e-05
"A09x7054352","A09",46.13967562,"A09x7054352",0.0794444964365972,0.129991136713528,0.295693453096987,0.105702316415872,0.00150408782366185
"A09x7013962","A09",48.28787006,"A09x7013962",0.316289392425025,0.1361639293699,0.245983087660647,0.0617165301990639,0.00845760848352484
"A09x6948462","A09",48.69496713,"A09x6948462",0.234682796276799,0.0458018900170885,0.248365304587253,0.0713217801113188,0.00453633860541913
"A09x6889522","A09",49.52187462,"A09x6889522",0.146819408878949,0.068446705152553,0.310815723964339,0.1084246106508,0.0227619251770079
"A09x6657963","A09",49.92962372,"A09x6657963",0.000101127206752594,0.144133738133405,0.383561320280194,0.0927154908567189,0.0386129518202551
"A09x6647183","A09",50.75653121,"A09x6647183",0.000360483323040839,0.215274523965405,0.385661565186041,0.0634802066318514,0.099734009503095
"A09x6605945","A09",51.16449077,"A09x6605945",0.0745920473078296,0.391723052325005,0.708953494147153,0.102474502959694,0.349963144011951
"A09x6540383","A09",51.57245033,"A09x6540383",0.0792992135125168,0.495482503477376,0.708970781024647,0.0826651754440917,0.342891007089804
"A09x6482659","A09",52.39935782,"A09x6482659",0.262939101661305,0.476203782397931,0.550218842084973,0.124698804621332,0.295024469989244
"A09x6441548","A09",52.80731738,"A09x6441548",0.330890775469173,0.58122500831459,0.309084954846099,0.140200534045562,0.426082373321378
"A09x8113371","A09",53.21548724,"A09x8113371",0.202729584180574,0.416822206382989,0.323604257155182,0.123197223407388,0.293594086012263
"A09x8395309","A09",53.62365711,"A09x8395309",0.18174454241281,0.3456903206052,0.348540819821238,0.133214017235744,0.202832051129405
"A09x8613899","A09",54.03182698,"A09x8613899",0.22890851736568,0.462299101370149,0.348537502594752,0.133214958399464,0.23814073977951
"A09x8754478","A09",54.4399971,"A09x8754478",0.186439957623183,0.284089842520387,0.289479293401882,0.132625708674695,0.217685763023042
"A09x9024802","A09",54.84765465,"A09x9024802",0.170904425549921,0.291491666882195,0.234013543996582,0.0459839685900221,0.210883642307351
"A09x9319909","A09",55.25540087,"A09x9319909",0.271361315643771,0.300781861740688,0.253291496618857,0.0623352035185292,0.387324226200974
"A09x9450643","A09",56.51085029,"A09x9450643",0.301383653472229,0.23657946124132,0.367503162287363,0.102537421978425,0.482215343181338
"A09x9943065","A09",57.33732678,"A09x9943065",0.554002860462171,0.410610151107136,0.481268765000834,0.237424093611494,0.529350894088964
"A09x10412152","A09",57.74528634,"A09x10412152",0.448767275979927,0.630026762724583,0.476714603342231,0.219821703132013,0.568705588315993
"A09x10480739","A09",58.1532459,"A09x10480739",0.577473670938362,0.799102045035767,0.278753756810886,0.168297363886211,0.498163736699667
"A09x10528983","A09",58.98015339,"A09x10528983",0.795396190238939,0.770595422118646,0.230018923416424,0.146819081676838,0.832914361895462
"A09x10648753","A09",59.38790264,"A09x10648753",0.795403261013805,0.770589211640129,0.260956929461145,0.146815953205135,0.832922528067627
"A09x10690045","A09",60.21459627,"A09x10690045",0.739902254078315,0.703804567578203,0.228239546551094,0.0929471598701639,0.675125353819851
"A09x10765154","A09",61.04107624,"A09x10765154",0.795316639664097,0.579484398689999,0.110470582896085,0.212699922848117,0.934784996236317
"A09x10855154","A09",61.86737593,"A09x10855154",0.718123142617987,0.502348985541687,0.0928438598065497,0.232305218506866,0.878305329313207
"A09x10892583","A09",62.27512552,"A09x10892583",0.774565589969738,0.378600465196854,0.103460447329326,0.160813689986369,1.04522922747935
"A09x10932468","A09",63.10163907,"A09x10932468",1.00950872058822,0.384889880165503,0.293695578460358,0.156248188486487,1.44540285452808
"A09x10979146","A09",63.50959882,"A09x10979146",0.814266796941071,0.348410738529424,0.293716324393074,0.276587061462607,1.31522403425231
"A09x11144567","A09",63.91776869,"A09x11144567",0.841711195172229,0.259988460314275,0.405929136039816,0.139872979978193,1.24176246001485
"A09x11485309","A09",64.32572825,"A09x11485309",0.680314230131703,0.168630337807542,0.644637861002877,0.18687846013637,1.34946220442617
"A09x11922390","A09",65.15220447,"A09x11922390",0.736740392580817,0.26447760790137,0.762420706163965,0.232024832925916,1.27464848352088
"A09x12890329","A09",66.40819296,"A09x12890329",1.05477349298778,0.227773063692752,1.02434320306293,0.00125552861396727,1.33215034243165
"A09x13480107","A09",66.81593872,"A09x13480107",1.28049288235627,0.258553641890273,1.02434919967584,0.00904226742643743,1.46311689231726
"A09x13903113","A09",67.22410859,"A09x13903113",1.32809948587971,0.267409359702043,1.02434638160648,0.0182550173546616,1.62600195905628
"A09x14125759","A09",67.63227846,"A09x14125759",1.23454218550483,0.218152521508472,0.997856569351597,0.0113307462953856,1.54787211295547
"A09x14278053","A09",68.04044833,"A09x14278053",1.40764851177296,0.0973914766050825,0.997815194791855,0.00738238096704436,1.46705545676292
"A09x14328090","A09",68.44861819,"A09x14328090",1.51070555649823,0.126328715370221,0.997815333622299,0.0150146100221917,1.43802628108614
"A09x14496888","A09",68.85678806,"A09x14496888",1.26168210494653,0.1045974341869,0.997812662732542,0.000113765527288479,1.30701623777628
"A09x18372050","A09",69.26495793,"A09x18372050",1.19225058371845,0.173944620085223,0.971408050515578,0.00845065484175223,1.12395875299831
"A09x18352859","A09",69.6731278,"A09x18352859",1.4922359260407,0.153235081994353,0.930812229920861,0.0220766164869843,1.14107195776671
"A09x17690478","A09",70.08129766,"A09x17690478",1.71495997083448,0.145121649294452,1.16785709381884,0.00210072044812648,1.51238389977851
"A09x17079326","A09",70.48946753,"A09x17079326",1.53148651745988,0.251701904329565,1.03406161562918,0.0108137180148873,1.44057353657865
"A09x16619967","A09",70.89721329,"A09x16619967",1.53146756150764,0.251711219494979,0.964700955831802,0.0108151621925288,1.44055765352061
"A09x20118570","A09",72.15341935,"A09x20118570",1.2677588842615,0.168499742793045,0.52139598988299,0.0197780948875703,0.906152454786707
"A09x20394478","A09",72.56116511,"A09x20394478",1.34901529230674,0.245719967939834,0.374207129564724,0.0118146282185876,0.794120212680014
"A09x20757628","A09",72.96933498,"A09x20757628",1.42148617495036,0.160042239205382,0.392668410566245,0.000748770040502222,0.948705805445684
"A09x21287795","A09",73.37750485,"A09x21287795",1.49021302032254,0.0822510030145054,0.280338457272023,0.0198608258415192,1.07150981779756
"A09x21954187","A09",73.78567471,"A09x21954187",1.31152508508834,0.0262281890046552,0.219981858519446,0.0126197044511827,0.952255527907823
"A09x22639439","A09",74.19384458,"A09x22639439",1.11819161873471,0.0293973960118308,0.127875285906953,0.0450569871697581,0.666349325441104
"A09x22943527","A09",74.60201445,"A09x22943527",0.919409920261224,0.00737958824990415,0.0897844051481229,0.0122595346107062,0.610158353627696
"A09x23190006","A09",75.01018439,"A09x23190006",0.720767916250841,0.00591735632818313,0.0786925670151106,0.00543568467526256,0.374604652163214
"A09x23599860","A09",75.41840754,"A09x23599860",0.543422948662265,0.0245583229981037,0.0940412410663782,0.0080598790125066,0.252673861607491
"A09x23781439","A09",75.41840859,"A09x23781439",0.543423378109457,0.024558337838215,0.0940411737098827,0.0080598207856184,0.252674014191427
"A09x23926171","A09",76.24493796,"A09x23926171",0.551278141582225,0.0145246694432046,0.0269294129787454,9.99345851795397e-05,0.258756599843764
"A09x24349822","A09",77.07163178,"A09x24349822",0.796424250934498,0.0115180049835146,0.0114609561035763,0.00582984659692443,0.392237809419555
"A09x24621127","A09",77.47959133,"A09x24621127",0.761664790280916,0.0250432359495676,0.0164024158952429,0.000247882753356521,0.350631831457349
"A09x24637452","A09",77.88755089,"A09x24637452",0.782232651181634,0.0345945641484491,0.0164011860604205,2.35154655428005e-05,0.354568164203613
"A09x24935905","A09",78.71424452,"A09x24935905",0.984857878182062,0.070595654139197,0.000140802058865575,0.00736639016191987,0.42164018782438
"A09x25090266","A09",79.54093815,"A09x25090266",1.18805889467036,0.258121018743537,0.0135275726863995,0.0115765807115764,0.591648024665687
"A09x25169141","A09",79.94889771,"A09x25169141",1.14248501767947,0.149390063047633,1.25371647641259e-06,0.0115780874479299,0.500748987399049
"A09x25227280","A09",80.35706758,"A09x25227280",1.36419456370719,0.238022254637116,0.0254837705927571,0.0278192022205559,0.435113692840616
"A09x25294136","A09",80.76523744,"A09x25294136",1.16628870092939,0.225532474398193,0.0361737316446522,0.123031835848707,0.301258559553276
"A09x25515911","A09",81.17340731,"A09x25515911",1.29604343740382,0.295501582402068,0.015817914995381,0.253860408773065,0.289699067834874
"A09x25626391","A09",81.58136687,"A09x25626391",1.19115973094679,0.310706146388043,0.0148393062677883,0.277858214215328,0.303814671287455
"A09x25735582","A09",82.40827436,"A09x25735582",1.03925347409948,0.142694688988541,0.0333629707043315,0.274146055799719,0.330455098793209
"A09x25757167","A09",82.81623392,"A09x25757167",1.01382397956579,0.121574754774002,0.0134199568075246,0.235847279782902,0.358126683604041
"A09x26620819","A09",83.22440378,"A09x26620819",0.913860919618831,0.0671353758702367,0.0134159535929541,0.235838556884289,0.315182203859536
"A09x26983449","A09",83.63257365,"A09x26983449",1.1537758027379,0.0867797765451428,5.56945415155496e-05,0.186647456412487,0.436239344023363
"A09x27136204","A09",84.04074352,"A09x27136204",1.2058792062657,0.0960865081268878,0.00247659573176406,0.17706229263085,0.480384410611009
"A09x27179540","A09",84.44891339,"A09x27179540",1.0612155877054,0.0722802273510297,0.00652758267543163,0.191784799690708,0.412057971992738
"A09x27304127","A09",84.85708325,"A09x27304127",1.18192650923356,0.121319661703524,0.0125376885051764,0.251929336480202,0.575400437164149
"A09x27357689","A09",85.26504281,"A09x27357689",1.17534915223048,0.0976984076091298,0.0220169950613354,0.230186111495058,0.452711547237925
"A09x27580206","A09",86.09151904,"A09x27580206",1.47931868406994,0.170224268253207,0.0683285388537342,0.188249376046073,0.771238324349213
"A09x27954383","A09",87.34750752,"A09x27954383",1.75240906959069,0.153703965275213,0.0744773965274703,0.105208235048906,1.09226596531465
"A09x28185177","A09",87.75525329,"A09x28185177",1.42446323884966,0.173506487579544,0.0811015272336704,0.143170596461545,1.07410696701817
"A09x28281793","A09",88.16342315,"A09x28281793",1.42443848594564,0.173510630728373,0.0940954040009956,0.143183142029216,1.07410914305319
"A09x28366447","A09",88.57159302,"A09x28366447",1.59734177689762,0.19485594845267,0.101043029730675,0.232505243836201,1.11288612662003
"A09x28540871","A09",88.97976289,"A09x28540871",1.53094033913876,0.272731362768127,0.0496866619326113,0.16527616037996,0.936644564670019
"A09x28737750","A09",89.38793276,"A09x28737750",1.56925757436584,0.26209511593143,0.0746155667247024,0.0682719793333035,0.950180235827304
"A09x28762094","A09",89.79610262,"A09x28762094",1.56925156828143,0.26210447332079,0.0629396588972213,0.0682529293429326,0.950195824716104
"A09x28846919","A09",90.20427249,"A09x28846919",1.46142260842874,0.364204095548558,0.197513638129124,0.000620390151979677,1.07821057694281
"A09x28911244","A09",90.61244236,"A09x28911244",1.36798127791629,0.313054429266458,0.197523660058664,8.21619115782823e-05,1.10424648357747
"A09x28927320","A09",91.02061222,"A09x28927320",1.38416768054894,0.25480143937591,0.156199761277321,0.00431971394881714,1.24798552846335
"A09x29142734","A09",91.42857178,"A09x29142734",1.30383132340822,0.266540362140574,0.123189150427748,0.0011683115226333,1.2132109461391
"A09x29513029","A09",92.25526458,"A09x29513029",0.528165449668013,0.0724161986469483,0.0133732956626318,0.0531405615821541,0.41085710130443
"A09x29638338","A09",93.0835993,"A09x29638338",0.848833039701351,0.247348053213301,0.0215588647680249,0.036490710300356,0.782854527598261
"A09x29718917","A09",93.4921685,"A09x29718917",1.00216036137682,0.259157243399017,0.0317066809980133,6.80000156876304e-05,0.985215673368316
"A09x29736789","A09",94.32028338,"A09x29736789",1.17118024170232,0.323329539508336,0.123319757935064,0.0129445104458625,1.20531015090125
"A09x29800389","A09",95.57872475,"A09x29800389",0.707012974544895,0.14070068918852,0.18166505880734,0.0055814635410627,0.629717346399218
"A09x29836334","A09",95.98729048,"A09x29836334",0.63439699857493,0.207102956381476,0.151083413055545,4.31845137427445e-09,0.483914805468146
"A09x29934566","A09",96.39628072,"A09x29934566",0.578936702483846,0.197897703870041,0.0548058950271582,0.00606326463740459,0.391218434663926
"A09x29985435","A09",96.80527134,"A09x29985435",0.684816072811026,0.316788957286178,0.0839593030244714,0.0107991807135761,0.459555795367578
"A09x30032517","A09",97.21405125,"A09x30032517",0.705769162080689,0.255420639510078,0.251920318987601,0.0120895131234278,0.5024881103854
"A09x30115224","A09",98.04259859,"A09x30115224",0.542779669671585,0.18484476211691,0.413613331881123,0.0395406462886569,0.430539799735413
"A09x30308238","A09",98.4513785,"A09x30308238",0.710137952748536,0.315157834605913,0.540234536912578,0.0843870209219659,0.459762114524494
"A09x30503469","A09",98.86015841,"A09x30503469",0.868873064845337,0.343197572530926,0.482344370625299,0.0597610666005295,0.603241771719411
"A09x30589236","A09",99.68870575,"A09x30589236",1.14846062207346,0.541045716990851,0.629919085080303,0.0759955579201517,0.829401033977319
"A09x30681878","A09",100.0974857,"A09x30681878",1.04220113998491,0.375080153912506,0.629905993185872,0.0445244514024807,0.762940581876649
"A09x30766534","A09",100.5060176,"A09x30766534",1.05419808503023,0.282290365305983,0.424337785883068,0.0642537253462052,0.742854788455588
"A09x30921731","A09",101.8323871,"A09x30921731",1.13756758273126,0.437165565015306,0.532929661329547,0.0757397485110403,1.02540995135371
"A09x31113981","A09",103.1585379,"A09x31113981",0.885490555982528,0.239470344227499,0.610571239173055,0.0157068428027713,0.690342505074
"A09x31260039","A09",103.9861868,"A09x31260039",1.4477008306636,0.520621405932445,0.609582755591788,0.0273685777323323,0.999106130617918
"A09x31430368","A09",105.2444123,"A09x31430368",1.46582735987733,0.842303894075513,0.595132393248377,0.0169530813260792,0.882571366163631
"A09x31601234","A09",106.0706734,"A09x31601234",1.32927082124493,1.05495658057163,0.677330401709156,2.06818828019095e-05,0.821317609061623
"A09x31617570","A09",106.8973671,"A09x31617570",0.935322106051165,0.539735476579494,0.736032726508711,0.049464300227271,0.605253767035606
"A09x31660053","A09",107.3053266,"A09x31660053",0.985495562695933,0.627928674294736,0.699138416992952,0.0576001806424813,0.755663317810615
"A09x31696187","A09",107.7134965,"A09x31696187",0.780466147834453,0.434189955225179,0.551809225809592,0.110026195794816,0.714985329240392
"A09x31812415","A09",108.1216664,"A09x31812415",0.768463741164505,0.545904519718164,0.501274812090799,0.0431634861099894,0.673848729358838
"A09x31921099","A09",108.5298362,"A09x31921099",0.683093452918669,0.456201482241028,0.417727884537527,0.00322655207959599,0.694380839518544
"A09x31997335","A09",108.9380061,"A09x31997335",1.16279475952165,0.690645756477039,0.752017680942714,0.000125175016052026,1.22407673100281
"A09x32028764","A09",109.346176,"A09x32028764",0.976892255988911,0.537767403780862,1.07422130733485,0.00483085569243258,1.33405916824051
"A09x32040281","A09",109.7543458,"A09x32040281",1.0465517575375,0.571284398106769,1.11627967532786,0.000310801631911772,1.50470628014625
"A09x32085923","A09",110.1625157,"A09x32085923",1.07840331156988,0.531518886059871,0.842116637970435,0.00256620556956477,1.48875199896969
"A09x32173694","A09",110.5702616,"A09x32173694",1.07841120146022,0.531506006749908,0.67230786114348,0.00256742207815819,1.48876268637707
"A09x32285047","A09",111.8262005,"A09x32285047",1.11000027515423,0.262529093146156,0.583796098887944,0.0444952374436411,1.59218349126337
"A09x32346664","A09",112.2337362,"A09x32346664",1.06955156181592,0.289457883597947,0.405632533623191,0.0877139682938406,1.44682818762016
"A09x32372540","A09",113.0603833,"A09x32372540",1.04542879497268,0.201614851362166,0.394384614478298,0.0598722650815375,1.15721201877506
"A09x32415670","A09",113.468343,"A09x32415670",1.14995157742007,0.324630707593883,0.394376535731681,0.0327083184757697,1.23738029962857
"A09x32517386","A09",113.8765129,"A09x32517386",0.472734195644998,0.209294533879387,0.316419901430208,0.0257243159723828,1.13521679841739
"A09x32702765","A09",114.2844724,"A09x32702765",0.405331251610729,0.167328201788109,0.262705441784959,0.0677982018293619,0.912045830002853
"A09x32810744","A09",115.1113783,"A09x32810744",0.374806196588965,0.224045948257896,0.242041922735069,0.0352540617698338,0.773910295568669
"A09x32890600","A09",115.5191266,"A09x32890600",0.396991257968626,0.238674228491476,0.24204574307646,0.119524588253981,0.700886250523695
"A09x33224026","A09",116.3476042,"A09x33224026",0.51744338523252,0.378652427025742,0.340407866726082,0.0463918272134691,0.646691101737474
"A09x33235210","A09",117.1750725,"A09x33235210",0.518677302572026,0.302955233926724,0.265123724511398,0.0315988810995975,0.655127072621667
"A09x33350912","A09",118.0035487,"A09x33350912",0.63464474606835,0.407081415185417,0.463134819834011,0.0169125105092434,0.750148687414764
"A09x33596443","A09",118.4116238,"A09x33596443",0.644951039906408,0.500162361899498,0.463234615110792,0.0265078485852541,0.735746444095753
"A09x33669412","A09",118.8206839,"A09x33669412",0.825383855595508,0.51177730682673,0.491511002595672,0.0162641674840245,1.04157095480946
"A09x33792799","A09",119.228655,"A09x33792799",0.810335611655409,0.765809567622682,0.447488241876243,0.00306819920739088,0.965911966135934
"A09x34073135","A09",121.8444208,"A09x34073135",0.756136104799973,0.681714770416505,0.138757977068423,0.0129524216035293,1.30783163758394
"A09x34104329","A09",121.8444219,"A09x34104329",0.756137195407769,0.681716436043303,0.138758165270843,0.012952366062521,1.3078331399509
"A09x34062542","A09",122.2534026,"A09x34062542",0.768587448527018,0.803551780435527,0.138728064350289,0.0216089957826,1.28855071891667
"A09x34033781","A09",122.6622125,"A09x34033781",0.802543038097326,0.675231772749413,0.218261790603094,0.0864077270968835,1.23176828087821
"A09x33896102","A09",123.0539271,"A09x33896102",0.745174304000413,0.631182888448194,0.287061017048075,0.0904288173602623,1.337619937022
"A09x34161171","A09",125.5747333,"A09x34161171",1.19446473084175,1.36042852303422,0.488417643333037,0.00556059733095537,1.54766507575067
"A09x34261192","A09",126.7635622,"A09x34261192",1.24093435027288,1.31064919825283,0.875290614150657,0.00473058641378543,1.59138349064699
"A09x34280767","A09",127.5912013,"A09x34280767",1.33936742870916,1.21065096737846,0.857163485981147,0.0215185000691349,1.45752978580504
"A09x34427671","A09",129.2908874,"A09x34427671",0.943772947236768,1.4930246378043,0.882627535314953,0.0244559368153432,1.03650142472083
"A09x34452870","A09",129.6984429,"A09x34452870",1.86985363658787,1.79754020174983,1.00505094506119,0.0313252910462154,1.11211256277772
"A09x34631295","A09",131.8462454,"A09x34631295",1.04527522395404,1.14020290728877,0.859821357028011,0.00142712446991311,1.05614640568604
"A09x34680352","A09",132.6720621,"A09x34680352",1.06885648459359,1.34671614508363,0.875145930144299,0.000166137390820609,1.32821946572255
"A09x34729051","A09",133.4986023,"A09x34729051",1.05697080872016,2.10397116925716,0.815957407937447,0.0025295534797749,1.01981215786611
"A09x34851227","A09",133.9063516,"A09x34851227",0.913706685925494,1.74597381275578,0.711910571598935,0.000571885278304762,0.908865121695271
"A09x35068513","A09",134.7332591,"A09x35068513",1.40807803633331,1.7223561404663,0.575225485903303,0.00760103509041699,0.832777413429085
"A09x35198573","A09",135.1412187,"A09x35198573",1.28445828225818,1.3989354966634,0.575218609827544,0.000505849152020232,0.765761763089245
"A09x35286062","A09",135.5491782,"A09x35286062",1.28638999420704,1.13846691717981,0.575216400058906,0.000992903952862889,0.963593224994725
"A09x35409316","A09",136.3760857,"A09x35409316",1.29553095091961,1.19098865307532,0.520413366974253,3.52342478748824e-05,0.908341844990389
"A09x35597907","A09",136.7840453,"A09x35597907",1.37679155104986,1.14588205542805,0.516017972814808,0.0003557090437738,0.874666321424911
"A09x35791550","A09",137.1922159,"A09x35791550",1.37680013328686,1.14586274052161,0.662942915000514,0.000355966382798556,0.874660699057529
"A09x36038604","A09",137.5988172,"A09x36038604",1.38760912506972,0.974961334650402,0.453523686056428,0.00386916851014973,0.852722840849367
"A09x36211213","A09",138.0069885,"A09x36211213",1.51820852816413,0.772781348876379,0.241221690776996,0.0048163038685658,0.777101214635991
"A09x36240693","A09",138.4135897,"A09x36240693",1.50565051442148,0.924980333866557,0.398779573779734,0.000684182711381709,0.797635930032015
"A09x36262466","A09",138.8217604,"A09x36262466",1.59738343144314,1.14884728507704,0.398791090210437,1.66742724729829e-05,0.84508144610453
"A09x36329115","A09",139.2299303,"A09x36329115",1.88109437172894,0.990488697761464,0.367782901457446,0.000406332113342955,1.04871172382036
"A09x36533683","A09",139.637676,"A09x36533683",1.87655518528122,1.12640870127581,0.55367102840296,0.000157181970919851,1.04576037421901
"A09x36608807","A09",140.8938818,"A09x36608807",1.21177817211889,0.962560124849432,0.881953183084903,0.00194215839225365,1.2512956770459
"A09x36736945","A09",141.3016276,"A09x36736945",1.13443493446621,1.10357976379402,0.881940913597418,0.0052500769360222,1.30341609538516
"A09x36667126","A09",141.7097974,"A09x36667126",0.990770475968521,0.8293522523511,0.595093564321388,0.0616055676374998,1.27029462540941
"A09x37055760","A09",142.1173256,"A09x37055760",1.30753344340611,0.669834370213295,0.511167063895527,0.0802315311435962,1.33182305720294
"A09x37134459","A09",143.8135914,"A09x37134459",1.51749614205638,0.453547809691401,0.443923033534105,0.108012577735295,1.58499189034723
"A09x37142610","A09",144.6390513,"A09x37142610",1.39433306766294,0.364145373998497,0.50285589827692,0.116759545808378,1.57912245893698
"A09x37230832","A09",145.0470116,"A09x37230832",1.3358454919771,0.213091944622192,0.466639769113613,0.148681859333564,1.49258035693276
"A09x37371713","A09",145.4544059,"A09x37371713",1.63442431030146,0.331274404797426,0.479812967922555,0.167174491548025,1.84038655067337
"A09x37432892","A09",145.8621521,"A09x37432892",1.72563961681798,0.257655285985578,0.479814763997382,0.0844616838293746,1.7711697912643
"A09x37550079","A09",147.1181406,"A09x37550079",1.94293156284109,0.273436410803839,0.456181217222593,0.130478851161726,1.76499362358902
"A09x37679372","A09",147.9446168,"A09x37679372",1.90799614051166,0.15266759578293,0.154325119444252,0.167622223176934,1.60315842694217
"A09x37863136","A09",148.3525764,"A09x37863136",1.90796930181637,0.152657811694809,0.0876750793044607,0.167627354356114,1.60312287609202
"A09x38067529","A09",148.7607719,"A09x38067529",1.60619969459864,0.1100167074284,0.00649162310435258,0.201498230090451,1.35423890707392
"A09x38178258","A09",148.7607729,"A09x38178258",1.60619966422102,0.110016769072388,0.00649162309309759,0.201498179576859,1.35423868981741
"A09x38266227","A09",149.1689684,"A09x38266227",0.773781592044424,0.048518877855571,0.000296678282097673,0.223093007749256,1.25075862365043
"A09x38352959","A09",149.5771383,"A09x38352959",0.879040937530382,0.0600523120134824,0.000265620269686906,0.135088137397403,1.35806335058481
"A09x38542059","A09",149.9853082,"A09x38542059",0.892949294270478,0.027102836798889,0.0158277254209054,0.169776924529714,1.3380374715797
"A09x38599148","A09",150.3934781,"A09x38599148",1.08391149234101,0.060482306913741,0.00434462145179282,0.261873783423042,1.42116868479485
"A09x38655596","A09",150.8016481,"A09x38655596",1.3308582476725,0.0929711358511724,0.022501021335529,0.222169001703151,1.67585865368295
"A09x38755395","A09",151.1846065,"A09x38755395",1.20448450634814,0.0579921368734801,0.111574991991347,0.202451642701391,1.41820728747916
"A10x3289895","A10",0,"A10x3289895",0.36442730521464,0.429637622836395,0.0487120898822297,1.06421088401514,0.361281980762669
"A10x3451750","A10",0.382984245,"A10x3451750",0.409488900666789,0.466580717525289,0.0346986138425791,1.21243064638654,0.379047380775773
"A10x3167808","A10",0.382985295,"A10x3167808",0.40948909174794,0.466580953392196,0.0346986685271702,1.21243090926347,0.379047421633459
"A10x3141902","A10",0.791180731,"A10x3141902",0.515820317073707,0.484280267637331,0.0477943166364128,1.6531461337285,0.513465456677238
"A10x3102185","A10",1.198926583,"A10x3102185",0.472420887465786,0.600526736658878,0.0145831156103782,1.86059562950572,0.399454960475907
