"chr","bin.start","bin.end","tx_name"
"A08",20476366,20647418,"Bra030547"
"A08",20476366,20647418,"Bra030546"
"A08",20476366,20647418,"Bra030545"
"A08",20476366,20647418,"Bra030544"
"A08",20476366,20647418,"Bra030543"
"A08",20476366,20647418,"Bra030541"
"A08",20671315,20679685,"Bra030530"
"A08",20680027,20759597,"Bra030529"
"A08",20680027,20759597,"Bra030526"
"A08",20680027,20759597,"Bra030525"
"A08",20680027,20759597,"Bra030520"
"A08",20680027,20759597,"Bra030516"
"A08",20680027,20759597,"Bra030515"
"A08",20680027,20759597,"Bra030514"
"A08",20680027,20759597,"Bra030513"
"A08",20680027,20759597,"Bra030512"
"A08",20680027,20759597,"Bra030510"
"A08",20680027,20759597,"Bra030509"
"A08",20680027,20759597,"Bra030507"
"A08",20765324,20817634,"Bra030505"
"A08",9364,336731,"Bra030809"
"A08",9364,336731,"Bra030811"
"A08",9364,336731,"Bra030812"
"A08",9364,336731,"Bra101676"
"A08",9364,336731,"Bra030814"
"A08",9364,336731,"Bra030818"
"A08",9364,336731,"Bra030819"
"A08",9364,336731,"Bra030821"
"A08",9364,336731,"Bra030823"
"A08",9364,336731,"Bra030825"
"A08",9364,336731,"Bra030826"
"A08",9364,336731,"Bra030827"
"A08",9364,336731,"Bra030829"
"A08",9364,336731,"Bra030830"
"A08",9364,336731,"Bra030831"
"A08",9364,336731,"Bra030832"
"A08",9364,336731,"Bra030837"
"A08",9364,336731,"Bra030838"
"A08",9364,336731,"Bra101679"
"A08",9364,336731,"Bra030849"
"A08",9364,336731,"Bra030851"
"A08",338659,539817,"Bra030856"
"A08",338659,539817,"Bra030857"
"A08",338659,539817,"Bra030859"
"A08",338659,539817,"Bra030860"
"A08",338659,539817,"Bra030861"
"A08",338659,539817,"Bra030862"
"A08",338659,539817,"Bra030867"
"A08",338659,539817,"Bra030869"
"A08",338659,539817,"Bra030870"
"A08",338659,539817,"Bra030873"
"A08",338659,539817,"Bra030874"
"A08",338659,539817,"Bra030875"
"A08",338659,539817,"Bra030877"
"A08",338659,539817,"Bra030879"
"A08",338659,539817,"Bra030881"
"A08",338659,539817,"Bra030883"
"A08",338659,539817,"Bra030884"
"A08",609194,615896,"Bra030894"
"A08",609194,615896,"Bra030896"
"A08",689131,692045,"Bra030905"
"A08",1487827,1555067,"Bra014348"
"A08",1487827,1555067,"Bra014345"
"A08",1487827,1555067,"Bra014342"
"A08",1487827,1555067,"Bra014340"
"A08",1487827,1555067,"Bra014338"
"A08",1487827,1555067,"Bra014335"
"A08",1487827,1555067,"Bra014334"
"A08",1583776,1589688,"Bra014329"
"A08",1583776,1589688,"Bra014328"
"A08",4875043,4926274,"Bra013983"
"A08",4875043,4926274,"Bra013981"
"A08",4875043,4926274,"Bra013978"
"A08",4875043,4926274,"Bra013975"
"A08",4875043,4926274,"Bra013974"
"A08",4875043,4926274,"Bra013973"
"A08",4875043,4926274,"Bra013971"
"A08",4930046,4974310,"Bra013970"
"A08",4930046,4974310,"Bra013969"
"A08",4930046,4974310,"Bra013965"
"A08",4930046,4974310,"Bra013964"
"A08",4930046,4974310,"Bra013963"
"A08",4930046,4974310,"Bra013961"
"A08",4930046,4974310,"Bra013960"
"A08",4930046,4974310,"Bra013958"
"A08",15849965,15898154,"Bra010820"
"A08",15849965,15898154,"Bra010821"
"A08",15849965,15898154,"Bra010825"
"A08",15849965,15898154,"Bra101810"
"A08",15849965,15898154,"Bra010826"
"A08",15849965,15898154,"Bra010827"
"A08",15849965,15898154,"Bra010828"
"A08",15849965,15898154,"Bra010829"
"A08",15898349,15914773,"Bra010831"
"A08",15929576,15978735,"Bra010836"
"A08",15929576,15978735,"Bra010838"
"A08",15929576,15978735,"Bra010839"
"A08",15929576,15978735,"Bra101811"
"A08",15929576,15978735,"Bra010840"
"A08",15929576,15978735,"Bra010842"
"A08",15929576,15978735,"Bra010843"
"A08",16039959,16124365,"Bra010861"
"A08",16039959,16124365,"Bra010862"
"A08",16039959,16124365,"Bra010864"
"A08",16039959,16124365,"Bra010865"
"A08",16039959,16124365,"Bra010866"
"A08",16039959,16124365,"Bra010867"
"A08",16039959,16124365,"Bra010868"
"A08",16039959,16124365,"Bra010869"
"A08",16039959,16124365,"Bra010870"
"A08",16039959,16124365,"Bra010872"
"A08",16039959,16124365,"Bra010873"
"A08",16039959,16124365,"Bra010874"
"A08",16039959,16124365,"Bra010875"
"A08",16125411,16139215,"Bra010879"
"A08",16187496,16193347,"Bra010888"
"A08",16205589,16388117,"Bra010892"
"A08",16205589,16388117,"Bra010893"
"A08",16205589,16388117,"Bra010894"
"A08",16205589,16388117,"Bra010896"
"A08",16205589,16388117,"Bra010899"
"A08",16205589,16388117,"Bra010900"
"A08",16205589,16388117,"Bra010901"
"A08",16205589,16388117,"Bra101812"
"A08",16205589,16388117,"Bra010904"
"A08",16205589,16388117,"Bra010906"
"A08",16205589,16388117,"Bra010907"
"A08",16205589,16388117,"Bra010909"
"A08",16205589,16388117,"Bra010910"
"A08",16205589,16388117,"Bra101813"
"A08",16205589,16388117,"Bra010912"
"A08",16205589,16388117,"Bra010916"
"A08",16205589,16388117,"Bra010918"
"A08",16205589,16388117,"Bra010919"
"A08",16205589,16388117,"Bra010920"
"A08",16205589,16388117,"Bra010921"
"A08",16205589,16388117,"Bra010924"
"A08",16205589,16388117,"Bra010925"
"A08",16205589,16388117,"Bra010926"
"A08",16205589,16388117,"Bra010927"
"A08",16394501,16442619,"Bra010931"
"A08",16394501,16442619,"Bra010936"
"A08",16394501,16442619,"Bra010937"
"A08",16394501,16442619,"Bra010942"
"A08",16394501,16442619,"Bra010943"
"A08",16459207,16513562,"Bra010952"
"A08",16459207,16513562,"Bra010954"
"A08",16459207,16513562,"Bra010955"
"A08",16459207,16513562,"Bra010956"
"A08",16459207,16513562,"Bra010957"
"A08",16513977,16549415,"Bra010961"
"A08",16513977,16549415,"Bra101816"
"A08",16513977,16549415,"Bra010965"
"A08",16513977,16549415,"Bra010970"
"A08",16570760,16625154,"Bra010974"
"A08",16570760,16625154,"Bra010975"
"A08",16570760,16625154,"Bra010978"
"A08",16570760,16625154,"Bra010980"
"A08",16570760,16625154,"Bra010982"
"A08",16626231,16720362,"Bra010983"
"A08",16626231,16720362,"Bra010989"
"A08",16626231,16720362,"Bra010990"
"A08",16626231,16720362,"Bra010992"
"A08",16626231,16720362,"Bra010994"
"A08",16729376,16755033,"Bra010998"
"A08",16729376,16755033,"Bra011000"
"A08",16729376,16755033,"Bra011001"
"A08",16729376,16755033,"Bra011002"
"A08",16788054,16792829,"Bra011006"
"A08",16788054,16792829,"Bra011008"
"A08",16794513,16961431,"Bra011009"
"A08",16794513,16961431,"Bra011010"
"A08",16794513,16961431,"Bra011011"
"A08",16794513,16961431,"Bra011012"
"A08",16794513,16961431,"Bra011014"
"A08",16794513,16961431,"Bra011015_Bra011016"
"A08",16794513,16961431,"Bra011020"
"A08",16794513,16961431,"Bra011021"
"A08",16794513,16961431,"Bra011022"
"A08",16794513,16961431,"Bra011023"
"A08",16794513,16961431,"Bra016272"
"A08",16794513,16961431,"Bra016273"
"A08",16794513,16961431,"Bra016274"
"A08",16794513,16961431,"Bra016281"
"A08",16794513,16961431,"Bra016283"
"A08",16794513,16961431,"Bra016286"
"A08",16794513,16961431,"Bra016287"
"A08",16794513,16961431,"Bra016290"
"A08",16962880,17129611,"Bra016293"
"A08",16962880,17129611,"Bra016295"
"A08",16962880,17129611,"Bra016297"
"A08",16962880,17129611,"Bra016305"
"A08",16962880,17129611,"Bra016306"
"A08",16962880,17129611,"Bra016307"
"A08",16962880,17129611,"Bra016309"
"A08",16962880,17129611,"Bra016311"
"A08",16962880,17129611,"Bra016312"
"A08",16962880,17129611,"Bra016315"
"A08",16962880,17129611,"Bra016316"
"A08",16962880,17129611,"Bra016317"
"A08",16962880,17129611,"Bra016319"
"A08",17148884,17248158,"Bra016331"
"A08",17148884,17248158,"Bra016333"
"A08",17148884,17248158,"Bra101818"
"A08",17148884,17248158,"Bra016340"
"A08",17148884,17248158,"Bra016339"
"A08",17148884,17248158,"Bra016343"
"A08",17148884,17248158,"Bra016344"
"A08",17148884,17248158,"Bra016345"
"A08",17148884,17248158,"Bra016346"
"A08",17148884,17248158,"Bra016347"
"A08",17301381,17451505,"Bra016369"
"A08",17301381,17451505,"Bra016370"
"A08",17301381,17451505,"Bra016371"
"A08",17301381,17451505,"Bra016372"
"A08",17301381,17451505,"Bra016378"
"A08",17301381,17451505,"Bra016380"
"A08",17301381,17451505,"Bra016381"
"A08",17301381,17451505,"Bra016383"
"A08",17301381,17451505,"Bra016384"
"A08",17301381,17451505,"Bra016389"
"A08",17301381,17451505,"Bra016392"
"A08",17514401,17565190,"Bra016402"
"A08",17514401,17565190,"Bra016403"
"A08",17514401,17565190,"Bra016405"
"A08",17514401,17565190,"Bra016407"
"A08",17514401,17565190,"Bra016408"
"A08",17514401,17565190,"Bra016410"
"A08",17514401,17565190,"Bra016411"
"A08",17514401,17565190,"Bra016413"
"A08",17576315,17662541,"Bra016422"
"A08",17576315,17662541,"Bra016423"
"A08",17576315,17662541,"Bra016426"
"A08",17576315,17662541,"Bra016427"
"A08",17576315,17662541,"Bra016428"
"A08",17576315,17662541,"Bra016429"
"A08",17576315,17662541,"Bra016431"
"A08",17683747,17752880,"Bra016436"
"A08",17683747,17752880,"Bra016437"
"A08",17683747,17752880,"Bra016439"
"A08",17683747,17752880,"Bra016440"
"A08",17683747,17752880,"Bra016441"
"A08",17683747,17752880,"Bra016444"
"A08",17683747,17752880,"Bra016447"
"A08",17780934,17814073,"Bra016455"
"A08",17780934,17814073,"Bra016458"
"A08",17780934,17814073,"Bra016459"
"A08",17835356,17875487,"Bra016467"
"A08",17835356,17875487,"Bra016468"
"A08",17835356,17875487,"Bra016469"
"A08",17835356,17875487,"Bra016474"
"A08",17835356,17875487,"Bra016475"
"A08",17875592,17926728,"Bra016476"
"A08",17875592,17926728,"Bra016477"
"A08",17875592,17926728,"Bra016478"
"A08",17875592,17926728,"Bra016480"
"A08",17875592,17926728,"Bra016481"
"A08",17875592,17926728,"Bra016482"
"A08",17875592,17926728,"Bra016484"
"A08",17875592,17926728,"Bra016485"
"A08",17875592,17926728,"Bra016486"
"A08",17875592,17926728,"Bra016488"
"A08",17974065,18020620,"Bra016495"
"A08",17974065,18020620,"Bra016500"
"A08",17974065,18020620,"Bra016502"
"A08",17974065,18020620,"Bra016505"
"A08",17974065,18020620,"Bra016506"
"A08",18024506,18026265,"Bra016508"
"A08",18097226,18100469,"Bra016525"
"A08",18109638,18124942,"Bra016528"
"A08",18109638,18124942,"Bra101833"
"A08",18109638,18124942,"Bra016529"
"A08",18135073,18186783,"Bra016533"
"A08",18135073,18186783,"Bra016534"
"A08",18135073,18186783,"Bra016535"
"A08",18135073,18186783,"Bra016539"
"A08",18135073,18186783,"Bra016544"
"A08",18232682,18261475,"Bra016549"
"A08",18232682,18261475,"Bra016550"
"A08",18232682,18261475,"Bra016551"
"A08",18232682,18261475,"Bra016552"
"A08",18232682,18261475,"Bra016553"
"A08",18232682,18261475,"Bra016554"
"A08",18232682,18261475,"Bra016556"
"A08",18276934,18376882,"Bra101839"
"A08",18276934,18376882,"Bra016560"
"A08",18276934,18376882,"Bra016561"
"A08",18276934,18376882,"Bra016562"
"A08",18276934,18376882,"Bra016563"
"A08",18276934,18376882,"Bra016569"
"A08",18276934,18376882,"Bra016570"
"A08",18276934,18376882,"Bra016574"
"A08",18276934,18376882,"Bra016575"
"A08",18276934,18376882,"Bra016576"
"A08",18276934,18376882,"Bra016580"
"A08",18377233,18436465,"Bra016583"
"A08",18377233,18436465,"Bra016584"
"A08",18377233,18436465,"Bra016587"
"A08",18377233,18436465,"Bra016589"
"A08",18377233,18436465,"Bra016593"
"A08",18377233,18436465,"Bra016594"
"A08",18377233,18436465,"Bra016595"
"A08",18442039,18496826,"Bra016597"
"A08",18442039,18496826,"Bra016599"
"A08",18442039,18496826,"Bra016600"
"A08",18442039,18496826,"Bra016601"
"A08",18442039,18496826,"Bra016602"
"A08",18442039,18496826,"Bra016606"
"A08",18442039,18496826,"Bra016607"
"A08",18500086,18525129,"Bra016610"
"A08",18500086,18525129,"Bra101840"
"A08",18500086,18525129,"Bra101842"
"A08",18500086,18525129,"Bra016612"
"A08",18500086,18525129,"Bra016614"
"A08",18500086,18525129,"Bra016615"
"A08",18549529,18568734,"Bra016622"
"A08",18549529,18568734,"Bra016623"
"A08",18549529,18568734,"Bra016627"
"A08",18569068,18586218,"Bra016629"
"A08",18569068,18586218,"Bra016630"
"A08",18569068,18586218,"Bra016631"
"A08",18569068,18586218,"Bra101843"
"A08",18569068,18586218,"Bra016634"
"A08",18598392,18658972,"Bra016636"
"A08",18598392,18658972,"Bra016638"
"A08",18598392,18658972,"Bra016641"
"A08",18598392,18658972,"Bra016643"
"A08",18598392,18658972,"Bra016646"
"A08",18598392,18658972,"Bra016647"
"A08",18598392,18658972,"Bra016649"
"A08",18692512,18723027,"Bra016662"
"A08",18692512,18723027,"Bra016663"
"A08",18692512,18723027,"Bra016666"
"A08",18737690,18753710,"Bra016673"
"A08",18737690,18753710,"Bra016675"
"A08",18737690,18753710,"Bra016676"
"A08",18737690,18753710,"Bra016678"
"A08",18763703,18847234,"Bra016683"
"A08",18763703,18847234,"Bra016686"
"A08",18763703,18847234,"Bra016687"
"A08",18763703,18847234,"Bra016688"
"A08",18763703,18847234,"Bra016689"
"A08",18763703,18847234,"Bra016690"
"A08",18763703,18847234,"Bra016692"
"A08",18763703,18847234,"Bra016694"
"A08",18763703,18847234,"Bra016695"
"A08",18763703,18847234,"Bra016696"
"A08",18763703,18847234,"Bra016697"
"A08",18763703,18847234,"Bra016701"
"A08",18763703,18847234,"Bra016705"
"A08",18884698,18946531,"Bra016718"
"A08",18884698,18946531,"Bra016719"
"A08",18884698,18946531,"Bra016720"
"A08",18884698,18946531,"Bra016722"
"A08",18884698,18946531,"Bra016725"
"A08",18884698,18946531,"Bra016730"
"A08",18972047,18988259,"Bra016736"
"A08",18972047,18988259,"Bra016738"
"A08",19015277,19032134,"Bra016746"
"A08",19015277,19032134,"Bra101850"
"A08",19015277,19032134,"Bra101851"
"A08",19015277,19032134,"Bra016747"
"A08",19032143,19037991,"Bra016749"
"A08",19038449,19039765,"Bra016752"
"A08",19043796,19104179,"Bra016755"
"A08",19043796,19104179,"Bra016756"
"A08",19043796,19104179,"Bra016758"
"A08",19043796,19104179,"Bra016759"
"A08",19043796,19104179,"Bra016761"
"A08",19043796,19104179,"Bra016765"
"A08",19043796,19104179,"Bra016767"
"A08",19104331,19114075,"Bra016770"
"A08",19118489,19167448,"Bra016771"
"A08",19118489,19167448,"Bra016774"
"A08",19118489,19167448,"Bra016777"
"A08",19118489,19167448,"Bra016778"
"A08",19118489,19167448,"Bra016780"
"A08",19203951,19255374,"Bra016787"
"A08",19203951,19255374,"Bra016789"
"A08",19203951,19255374,"Bra016790"
"A08",19203951,19255374,"Bra016792"
"A08",19203951,19255374,"Bra016795"
"A08",19278682,19314963,"Bra016803"
"A08",19278682,19314963,"Bra016804"
"A08",19278682,19314963,"Bra016806"
"A08",19278682,19314963,"Bra016808"
"A08",19278682,19314963,"Bra101853"
"A08",19278682,19314963,"Bra016810"
"A08",19278682,19314963,"Bra016811"
"A08",19316853,19335480,"Bra016813"
"A08",19316853,19335480,"Bra016816"
"A08",19316853,19335480,"Bra016818"
"A08",19396669,19398108,"Bra016828"
"A08",19418697,19501492,"Bra016833"
"A08",19418697,19501492,"Bra016834"
"A08",19418697,19501492,"Bra016835"
"A08",19418697,19501492,"Bra016836"
"A08",19418697,19501492,"Bra016837"
"A08",19418697,19501492,"Bra016839"
"A08",19418697,19501492,"Bra016842"
"A08",19418697,19501492,"Bra016843"
"A08",19418697,19501492,"Bra016846"
"A08",19418697,19501492,"Bra016848"
"A08",19584720,19589678,"Bra030790"
"A08",19624501,19666539,"Bra101859"
"A08",19624501,19666539,"Bra101860"
"A08",19624501,19666539,"Bra030777"
"A08",19624501,19666539,"Bra030772"
"A08",19624501,19666539,"Bra030771"
"A08",19624501,19666539,"Bra030770"
"A08",19624501,19666539,"Bra030768"
"A08",19624501,19666539,"Bra030767"
"A08",19667994,19679255,"Bra030765"
"A08",19706069,19718216,"Bra030757"
"A08",19706069,19718216,"Bra030755"
"A08",19837074,19890548,"Bra030732"
"A08",19837074,19890548,"Bra030730"
"A08",19837074,19890548,"Bra030729"
"A08",19837074,19890548,"Bra030728"
"A08",19837074,19890548,"Bra030726"
"A08",19837074,19890548,"Bra030725"
"A08",19837074,19890548,"Bra030724"
"A08",19837074,19890548,"Bra030723"
"A08",19837074,19890548,"Bra101861"
"A08",19837074,19890548,"Bra030721"
"A08",19923422,20063558,"Bra030711"
"A08",19923422,20063558,"Bra030708"
"A08",19923422,20063558,"Bra030707"
"A08",19923422,20063558,"Bra030706"
"A08",19923422,20063558,"Bra030702"
"A08",19923422,20063558,"Bra030701"
"A08",19923422,20063558,"Bra030700"
"A08",19923422,20063558,"Bra030698"
"A08",19923422,20063558,"Bra030697"
"A08",19923422,20063558,"Bra030695"
"A08",19923422,20063558,"Bra030690"
"A08",19923422,20063558,"Bra030684"
"A08",19923422,20063558,"Bra030682"
"A08",19923422,20063558,"Bra030681"
"A08",20065725,20071491,"Bra030678"
"A08",20100734,20134379,"Bra030670"
"A08",20100734,20134379,"Bra030667"
"A08",20168021,20202897,"Bra030654"
"A08",20168021,20202897,"Bra030651"
"A08",20168021,20202897,"Bra030648"
"A08",20168021,20202897,"Bra030646"
"A08",20168021,20202897,"Bra030644"
"A08",20168021,20202897,"Bra030643"
"A08",20249504,20251602,"Bra030627"
"A08",20259826,20313178,"Bra030625"
"A08",20259826,20313178,"Bra030624"
"A08",20259826,20313178,"Bra030622"
"A08",20259826,20313178,"Bra101865"
"A08",20259826,20313178,"Bra101866"
"A08",20259826,20313178,"Bra030621"
"A08",20259826,20313178,"Bra030617"
"A08",20259826,20313178,"Bra030616"
"A08",20259826,20313178,"Bra030614"
"A08",20259826,20313178,"Bra030612"
"A08",20423580,20472733,"Bra030586"
"A08",20423580,20472733,"Bra030584"
"A08",20423580,20472733,"Bra030580"
"A08",20476366,20647418,"Bra030576"
"A08",20476366,20647418,"Bra030575"
"A08",20476366,20647418,"Bra030573"
"A08",20476366,20647418,"Bra030572"
"A08",20476366,20647418,"Bra030571"
"A08",20476366,20647418,"Bra030570"
"A08",20476366,20647418,"Bra030566"
"A08",20476366,20647418,"Bra030560"
"A08",20476366,20647418,"Bra030558"
"A08",20476366,20647418,"Bra030557"
"A08",20476366,20647418,"Bra030556"
"A08",20476366,20647418,"Bra030554"
"A08",20476366,20647418,"Bra030552"
"A08",20476366,20647418,"Bra030551"
"A08",20476366,20647418,"Bra101871"
"A08",20476366,20647418,"Bra030549"
"A08",20476366,20647418,"Bra030548"
"A08",20476366,20647418,"Bra030542"
"A08",20476366,20647418,"Bra030540"
"A08",20671315,20679685,"Bra030532"
"A08",20671315,20679685,"Bra030531"
"A08",20680027,20759597,"Bra030528"
"A08",20680027,20759597,"Bra030527"
"A08",20680027,20759597,"Bra030524"
"A08",20680027,20759597,"Bra030523"
"A08",20680027,20759597,"Bra030522"
"A08",20680027,20759597,"Bra030521"
"A08",20680027,20759597,"Bra030519"
"A08",20680027,20759597,"Bra030518"
"A08",20680027,20759597,"Bra030517"
"A08",20680027,20759597,"Bra030511"
"A08",20680027,20759597,"Bra030508"
"A08",20765324,20817634,"Bra030504"
"A08",20765324,20817634,"Bra030503"
"A08",20765324,20817634,"Bra030502"
"A08",20765324,20817634,"Bra030501"
"A08",20765324,20817634,"Bra030500"
"A08",20765324,20817634,"Bra030499"
"A08",20765324,20817634,"Bra030498"
"A08",20765324,20817634,"Bra030497"
"A08",20765324,20817634,"Bra030496"
"A08",20765324,20817634,"Bra030495"
"A09",7455,120145,"Bra037307"
"A09",7455,120145,"Bra037309"
"A09",7455,120145,"Bra037311"
"A09",7455,120145,"Bra037312"
"A09",7455,120145,"Bra037313"
"A09",7455,120145,"Bra037314"
"A09",7455,120145,"Bra037317"
"A09",7455,120145,"Bra101873"
"A09",7455,120145,"Bra037323"
"A09",7455,120145,"Bra037324"
"A09",7455,120145,"Bra037326"
"A09",7455,120145,"Bra037327"
"A09",7455,120145,"Bra037328"
"A09",7455,120145,"Bra037329"
"A09",7455,120145,"Bra037330"
"A09",7455,120145,"Bra037332"
"A09",7455,120145,"Bra037333"
"A09",7455,120145,"Bra037334"
"A09",194131,211875,"Bra037349"
"A09",194131,211875,"Bra037351"
"A09",275949,470291,"Bra037364"
"A09",275949,470291,"Bra037368"
"A09",275949,470291,"Bra037369"
"A09",275949,470291,"Bra037370"
"A09",275949,470291,"Bra037372"
"A09",275949,470291,"Bra037374"
"A09",275949,470291,"Bra037376"
"A09",275949,470291,"Bra037377"
"A09",275949,470291,"Bra037378"
"A09",275949,470291,"Bra037379"
"A09",275949,470291,"Bra037381"
"A09",275949,470291,"Bra037382"
"A09",275949,470291,"Bra037384"
"A09",275949,470291,"Bra037385"
"A09",275949,470291,"Bra037386"
"A09",275949,470291,"Bra037390"
"A09",275949,470291,"Bra037391"
"A09",275949,470291,"Bra037393"
"A09",275949,470291,"Bra037396"
"A09",275949,470291,"Bra037399"
"A09",275949,470291,"Bra037400"
"A09",275949,470291,"Bra037401"
"A09",275949,470291,"Bra037402"
"A09",275949,470291,"Bra037404"
"A09",275949,470291,"Bra037405"
"A09",275949,470291,"Bra037406"
"A09",275949,470291,"Bra037407"
"A09",474271,527879,"Bra037409"
"A09",474271,527879,"Bra037410"
"A09",474271,527879,"Bra037412"
"A09",474271,527879,"Bra037413"
"A09",474271,527879,"Bra037414"
"A09",474271,527879,"Bra037416"
"A09",474271,527879,"Bra037417"
"A09",474271,527879,"Bra037418"
"A09",572741,592923,"Bra036324"
"A09",572741,592923,"Bra036322"
"A09",572741,592923,"Bra036321"
"A09",599314,663335,"Bra036319"
"A09",599314,663335,"Bra036315"
"A09",687923,787281,"Bra036309"
"A09",687923,787281,"Bra036308"
"A09",687923,787281,"Bra036307"
"A09",687923,787281,"Bra036305"
"A09",687923,787281,"Bra036304"
"A09",687923,787281,"Bra036300"
"A09",687923,787281,"Bra036299"
"A09",687923,787281,"Bra036298"
"A09",687923,787281,"Bra036296"
"A09",687923,787281,"Bra036294"
"A09",687923,787281,"Bra036293"
"A09",980687,1039242,"Bra036263"
"A09",980687,1039242,"Bra036262"
"A09",980687,1039242,"Bra036261"
"A09",980687,1039242,"Bra036257"
"A09",980687,1039242,"Bra036255"
"A09",980687,1039242,"Bra036254"
"A09",980687,1039242,"Bra036252"
"A09",980687,1039242,"Bra036251"
"A09",1132020,1159840,"Bra036233"
"A09",1132020,1159840,"Bra036232"
"A09",1132020,1159840,"Bra036231"
"A09",1132020,1159840,"Bra036230"
"A09",1132020,1159840,"Bra036228"
"A09",1132020,1159840,"Bra036227"
"A09",1132020,1159840,"Bra036226"
"A09",1165533,1279510,"Bra034181_Bra034182"
"A09",1165533,1279510,"Bra034184"
"A09",1165533,1279510,"Bra034187"
"A09",1165533,1279510,"Bra034189"
"A09",1165533,1279510,"Bra034192"
"A09",1165533,1279510,"Bra034193"
"A09",1165533,1279510,"Bra034196"
"A09",1165533,1279510,"Bra034197"
"A09",1165533,1279510,"Bra034199"
"A09",1165533,1279510,"Bra034200"
"A09",1165533,1279510,"Bra101879"
"A09",1165533,1279510,"Bra034201"
"A09",1165533,1279510,"Bra034202"
"A09",1289157,1295506,"Bra034207"
"A09",1319579,1371939,"Bra034215"
"A09",1319579,1371939,"Bra034217"
"A09",1319579,1371939,"Bra034218"
"A09",1319579,1371939,"Bra034219"
"A09",1319579,1371939,"Bra034220"
"A09",1319579,1371939,"Bra034222"
"A09",1319579,1371939,"Bra034224"
"A09",1411726,1429211,"Bra034238"
"A09",1411726,1429211,"Bra034239"
"A09",1411726,1429211,"Bra034240"
"A09",1439644,1505023,"Bra034242"
"A09",1439644,1505023,"Bra034243"
"A09",1439644,1505023,"Bra034244"
"A09",1439644,1505023,"Bra034245"
"A09",1439644,1505023,"Bra034247"
"A09",1439644,1505023,"Bra034248"
"A09",1505466,1550545,"Bra039100"
"A09",1505466,1550545,"Bra039099"
"A09",1505466,1550545,"Bra039098"
"A09",1505466,1550545,"Bra039093"
"A09",1505466,1550545,"Bra039091"
"A09",1505466,1550545,"Bra039090"
"A09",1505466,1550545,"Bra039088"
"A09",1560391,1593524,"Bra039086"
"A09",1560391,1593524,"Bra039081"
"A09",1560391,1593524,"Bra039079"
"A09",1560391,1593524,"Bra039078"
"A09",1560391,1593524,"Bra039077"
"A09",4403350,4432454,"Bra037826"
"A09",4403350,4432454,"Bra037827"
"A09",4403350,4432454,"Bra037828"
"A09",4432703,4451395,"Bra037834"
"A09",4432703,4451395,"Bra037835"
"A09",4432703,4451395,"Bra037837"
"A09",4432703,4451395,"Bra037839"
"A09",4474984,4545512,"Bra037846"
"A09",4474984,4545512,"Bra037847"
"A09",4474984,4545512,"Bra037848"
"A09",4474984,4545512,"Bra037111"
"A09",4474984,4545512,"Bra101904"
"A09",4474984,4545512,"Bra037112_Bra037113"
"A09",4474984,4545512,"Bra101905"
"A09",4474984,4545512,"Bra037115"
"A09",4474984,4545512,"Bra037116"
"A09",4474984,4545512,"Bra037119"
"A09",4474984,4545512,"Bra037120"
"A09",4597314,4608511,"Bra037130"
"A09",4597314,4608511,"Bra037133"
"A09",4639649,4682290,"Bra037144"
"A09",4639649,4682290,"Bra037145"
"A09",4639649,4682290,"Bra037149"
"A09",4639649,4682290,"Bra037151"
"A09",4715590,4734771,"Bra037157"
"A09",4715590,4734771,"Bra037158"
"A09",4715590,4734771,"Bra037161"
"A09",4847465,4868426,"Bra037190"
"A09",4847465,4868426,"Bra101909"
"A09",4847465,4868426,"Bra037192"
"A09",4933806,5025145,"Bra037203"
"A09",4933806,5025145,"Bra037210"
"A09",4933806,5025145,"Bra037212"
"A09",4933806,5025145,"Bra037213"
"A09",5027232,5034923,"Bra037214"
"A09",5027232,5034923,"Bra037215"
"A09",5055952,5155724,"Bra037300"
"A09",5055952,5155724,"Bra037298"
"A09",5055952,5155724,"Bra037296"
"A09",5055952,5155724,"Bra037295"
"A09",5055952,5155724,"Bra037293"
"A09",5055952,5155724,"Bra037291"
"A09",5055952,5155724,"Bra037290"
"A09",5055952,5155724,"Bra037287"
"A09",5055952,5155724,"Bra037286"
"A09",5055952,5155724,"Bra037285"
"A09",5395323,5451521,"Bra037244"
"A09",5395323,5451521,"Bra101913"
"A09",5395323,5451521,"Bra037243"
"A09",5395323,5451521,"Bra037242"
"A09",5395323,5451521,"Bra037241"
"A09",5395323,5451521,"Bra037240"
"A09",5395323,5451521,"Bra037239"
"A09",5453336,5502104,"Bra037238"
"A09",5453336,5502104,"Bra037237"
"A09",5453336,5502104,"Bra037233"
"A09",5453336,5502104,"Bra037231"
"A09",5453336,5502104,"Bra037230"
"A09",5506632,5587644,"Bra037228"
"A09",5506632,5587644,"Bra037227"
"A09",5506632,5587644,"Bra037226"
"A09",5506632,5587644,"Bra101914"
"A09",5506632,5587644,"Bra037225"
"A09",5506632,5587644,"Bra037222"
"A09",5506632,5587644,"Bra037219"
"A09",5607571,5761976,"Bra038543"
"A09",5607571,5761976,"Bra038546"
"A09",5607571,5761976,"Bra038548"
"A09",5607571,5761976,"Bra038549"
"A09",5607571,5761976,"Bra038552"
"A09",5607571,5761976,"Bra038553"
"A09",5607571,5761976,"Bra038555"
"A09",5607571,5761976,"Bra038559"
"A09",5607571,5761976,"Bra038560"
"A09",5607571,5761976,"Bra038562"
"A09",5779568,5817392,"Bra038566"
"A09",5779568,5817392,"Bra038567"
